cumPktCount,burstNum,burstSize,pktsBurst,pktsFlow,maxBytesFlow,fractionFlowBytes
6615,2061,2928,2,1,1504,0.513661202186
6621,2062,3104,6,2,2848,0.917525773196
6626,2063,1828,5,1,1424,0.778993435449
6630,2064,4865,4,2,2848,0.585405960946
6640,2065,8839,10,2,3008,0.340309989818
6641,2066,56,1,1,56,1.0
6642,2067,56,1,1,56,1.0
6643,2068,64,1,1,64,1.0
6644,2069,1504,1,1,1504,1.0
6654,2070,7534,10,3,4512,0.59888505442
6656,2071,370,2,1,324,0.875675675676
6658,2072,106,2,1,56,0.528301886792
6659,2073,68,1,1,68,1.0
6660,2074,56,1,1,56,1.0
6661,2075,1504,1,1,1504,1.0
6662,2076,46,1,1,46,1.0
6665,2077,150,3,2,100,0.666666666667
6667,2078,120,2,1,64,0.533333333333
6669,2079,120,2,1,64,0.533333333333
6670,2080,56,1,1,56,1.0
6674,2081,4562,4,2,3008,0.659359929855
6679,2082,3176,5,1,1504,0.47355163728
6684,2083,5892,5,1,1504,0.255261371351
6688,2084,1684,4,1,1504,0.893111638955
6689,2085,50,1,1,50,1.0
6694,2086,4600,5,1,1504,0.326956521739
6695,2087,56,1,1,56,1.0
6696,2088,1504,1,1,1504,1.0
6698,2089,1572,2,1,1504,0.956743002545
6699,2090,56,1,1,56,1.0
6700,2091,50,1,1,50,1.0
6706,2092,3238,6,1,1504,0.464484249537
6707,2093,56,1,1,56,1.0
6724,2094,8833,17,3,4512,0.510811728744
6725,2095,1504,1,1,1504,1.0
6728,2096,178,3,2,128,0.719101123596
6729,2097,1504,1,1,1504,1.0
6734,2098,312,5,4,256,0.820512820513
6735,2099,1504,1,1,1504,1.0
6737,2100,130,2,1,80,0.615384615385
6738,2101,1504,1,1,1504,1.0
6740,2102,1355,2,1,987,0.728413284133
6741,2103,88,1,1,88,1.0
6743,2104,2043,2,1,1504,0.736172295644
6745,2105,1568,2,1,1504,0.959183673469
6746,2106,1074,1,1,1074,1.0
6757,2107,9123,11,4,6016,0.659432204319
6758,2108,50,1,1,50,1.0
6759,2109,1504,1,1,1504,1.0
6763,2110,606,4,1,448,0.739273927393
6765,2111,1752,2,1,1504,0.858447488584
6769,2112,1666,4,1,1504,0.902761104442
6770,2113,1504,1,1,1504,1.0
6775,2114,3154,5,1,1504,0.476854787571
6776,2115,50,1,1,50,1.0
6777,2116,1504,1,1,1504,1.0
6780,2117,1616,3,1,1504,0.930693069307
6781,2118,358,1,1,358,1.0
6798,2119,14229,17,4,6016,0.422798510085
6799,2120,204,1,1,204,1.0
6801,2121,464,2,1,408,0.879310344828
6802,2122,1496,1,1,1496,1.0
6813,2123,8377,11,3,4512,0.538617643548
6814,2124,1504,1,1,1504,1.0
6818,2125,1642,4,1,1504,0.915956151035
6821,2126,1144,3,1,1048,0.916083916084
6825,2127,4508,4,1,1504,0.333629103815
6826,2128,56,1,1,56,1.0
6832,2129,5958,6,1,1504,0.252433702585
6833,2130,1504,1,1,1504,1.0
6836,2131,3159,3,1,1504,0.476100031656
6844,2132,6306,8,1,1504,0.238503013003
6852,2133,3644,8,2,1852,0.508232711306
6853,2134,1504,1,1,1504,1.0
6856,2135,1610,3,1,1504,0.934161490683
6858,2136,3008,2,1,1504,0.5
6862,2137,2620,4,1,1504,0.574045801527
6863,2138,83,1,1,83,1.0
6864,2139,119,1,1,119,1.0
6865,2140,1504,1,1,1504,1.0
6870,2141,434,5,1,210,0.483870967742
6871,2142,56,1,1,56,1.0
6873,2143,102,2,1,56,0.549019607843
6882,2144,9136,9,2,3008,0.329246935201
6885,2145,2718,3,1,1504,0.553348050037
6887,2146,1105,2,1,1055,0.954751131222
6889,2147,582,2,1,502,0.862542955326
6890,2148,1504,1,1,1504,1.0
6892,2149,128,2,1,64,0.5
6893,2150,72,1,1,72,1.0
6894,2151,46,1,1,46,1.0
6895,2152,56,1,1,56,1.0
6898,2153,3255,3,1,1504,0.462058371736
6901,2154,1791,3,1,1504,0.839754327192
6902,2155,1504,1,1,1504,1.0
6905,2156,815,3,1,576,0.706748466258
6906,2157,1504,1,1,1504,1.0
6915,2158,4705,9,1,1504,0.319659936238
6916,2159,777,1,1,777,1.0
6917,2160,1503,1,1,1503,1.0
6921,2161,3110,4,1,1504,0.483601286174
6928,2162,7075,7,2,3008,0.425159010601
6931,2163,3076,3,2,3008,0.97789336801
6934,2164,318,3,1,222,0.698113207547
6935,2165,46,1,1,46,1.0
6940,2166,3615,5,1,1504,0.416044260028
6943,2167,2597,3,1,1504,0.579129765114
6949,2168,3220,6,1,1504,0.467080745342
6951,2169,1128,2,1,1048,0.929078014184
6956,2170,4109,5,2,3008,0.732051594062
6961,2171,254,5,1,56,0.220472440945
6962,2172,64,1,1,64,1.0
6963,2173,568,1,1,568,1.0
6964,2174,64,1,1,64,1.0
6965,2175,680,1,1,680,1.0
6967,2176,122,2,1,72,0.590163934426
6971,2177,1702,4,1,1504,0.883666274971
6975,2178,2002,4,1,1504,0.751248751249
6977,2179,106,2,1,56,0.528301886792
6978,2180,56,1,1,56,1.0
6979,2181,89,1,1,89,1.0
6981,2182,1905,2,1,1504,0.789501312336
6982,2183,1357,1,1,1357,1.0
6983,2184,204,1,1,204,1.0
6984,2185,1345,1,1,1345,1.0
6985,2186,1504,1,1,1504,1.0
6988,2187,1616,3,1,1504,0.930693069307
6990,2188,102,2,1,56,0.549019607843
6991,2189,1504,1,1,1504,1.0
6994,2190,761,3,1,501,0.658344283837
6995,2191,1504,1,1,1504,1.0
7007,2192,6464,12,1,1504,0.232673267327
7008,2193,64,1,1,64,1.0
7009,2194,1504,1,1,1504,1.0
7017,2195,6542,8,1,1504,0.229899113421
7018,2196,1504,1,1,1504,1.0
7022,2197,1765,4,1,1504,0.852124645892
7026,2198,3114,4,1,1504,0.482980089917
7027,2199,1504,1,1,1504,1.0
7034,2200,5425,7,3,2837,0.522949308756
7036,2201,102,2,1,56,0.549019607843
7037,2202,56,1,1,56,1.0
7038,2203,1504,1,1,1504,1.0
7041,2204,3064,3,1,1504,0.490861618799
7056,2205,12613,15,3,4512,0.357726155554
7058,2206,1568,2,1,1504,0.959183673469
7060,2207,1560,2,1,1504,0.964102564103
7061,2208,1504,1,1,1504,1.0
7062,2209,1504,1,1,1504,1.0
7084,2210,22128,22,6,9024,0.407809110629
7085,2211,1504,1,1,1504,1.0
7104,2212,16630,19,3,4512,0.271316897174
7105,2213,848,1,1,848,1.0
7107,2214,1550,2,1,1504,0.970322580645
7108,2215,46,1,1,46,1.0
7109,2216,1504,1,1,1504,1.0
7110,2217,1504,1,1,1504,1.0
7133,2218,25297,23,4,6016,0.237814760644
7134,2219,64,1,1,64,1.0
7137,2220,4512,3,1,1504,0.333333333333
7141,2221,4568,4,3,4512,0.987740805604
7142,2222,1504,1,1,1504,1.0
7145,2223,1806,3,1,1504,0.832779623477
7148,2224,1840,3,1,1048,0.569565217391
7149,2225,1504,1,1,1504,1.0
7151,2226,1560,2,1,1504,0.964102564103
7152,2227,1504,1,1,1504,1.0
7153,2228,1504,1,1,1504,1.0
7154,2229,1504,1,1,1504,1.0
7155,2230,46,1,1,46,1.0
7156,2231,1504,1,1,1504,1.0
7160,2232,4120,4,2,2552,0.619417475728
7161,2233,1504,1,1,1504,1.0
7167,2234,1784,6,1,1504,0.843049327354
7169,2235,237,2,1,181,0.763713080169
7170,2236,50,1,1,50,1.0
7172,2237,110,2,1,64,0.581818181818
7173,2238,458,1,1,458,1.0
7175,2239,92,2,1,46,0.5
7176,2240,1012,1,1,1012,1.0
7177,2241,455,1,1,455,1.0
7181,2242,3100,4,2,3008,0.970322580645
7182,2243,1504,1,1,1504,1.0
7189,2244,3426,7,2,3008,0.877991827204
7190,2245,56,1,1,56,1.0
7191,2246,56,1,1,56,1.0
7193,2247,106,2,1,56,0.528301886792
7194,2248,1244,1,1,1244,1.0
7195,2249,52,1,1,52,1.0
7196,2250,1504,1,1,1504,1.0
7201,2251,1718,5,1,1504,0.875436554133
7203,2252,100,2,2,100,1.0
7204,2253,204,1,1,204,1.0
7205,2254,46,1,1,46,1.0
7206,2255,56,1,1,56,1.0
7209,2256,156,3,1,56,0.358974358974
7212,2257,1616,3,1,1504,0.930693069307
7215,2258,1616,3,1,1504,0.930693069307
7216,2259,1504,1,1,1504,1.0
7219,2260,1616,3,1,1504,0.930693069307
7222,2261,148,3,1,56,0.378378378378
7223,2262,1504,1,1,1504,1.0
7226,2263,227,3,1,97,0.42731277533
7228,2264,1607,2,1,1504,0.935905413815
7231,2265,1610,3,1,1504,0.934161490683
7232,2266,56,1,1,56,1.0
7235,2267,1905,3,1,1496,0.78530183727
7236,2268,50,1,1,50,1.0
7243,2269,4716,7,2,3008,0.637828668363
7244,2270,56,1,1,56,1.0
7246,2271,1560,2,1,1504,0.964102564103
7247,2272,56,1,1,56,1.0
7248,2273,204,1,1,204,1.0
7249,2274,1504,1,1,1504,1.0
7250,2275,1504,1,1,1504,1.0
7251,2276,1504,1,1,1504,1.0
7254,2277,182,3,1,68,0.373626373626
7257,2278,2772,3,1,1460,0.526695526696
7268,2279,6007,11,2,1734,0.288663226236
7269,2280,1504,1,1,1504,1.0
7270,2281,1504,1,1,1504,1.0
7271,2282,1504,1,1,1504,1.0
7274,2283,1628,3,2,1572,0.965601965602
7275,2284,56,1,1,56,1.0
7278,2285,1624,3,1,1504,0.926108374384
7279,2286,81,1,1,81,1.0
7292,2287,4064,13,2,1572,0.386811023622
7293,2288,46,1,1,46,1.0
7300,2289,1818,7,1,1504,0.827282728273
7306,2290,2893,6,2,1501,0.518838575873
7307,2291,1504,1,1,1504,1.0
7310,2292,358,3,1,204,0.569832402235
7311,2293,545,1,1,545,1.0
7313,2294,96,2,1,50,0.520833333333
7316,2295,208,3,1,84,0.403846153846
7317,2296,50,1,1,50,1.0
7318,2297,1496,1,1,1496,1.0
7319,2298,64,1,1,64,1.0
7320,2299,244,1,1,244,1.0
7322,2300,1546,2,1,1496,0.96765847348
7323,2301,1496,1,1,1496,1.0
7324,2302,56,1,1,56,1.0
7325,2303,1404,1,1,1404,1.0
7341,2304,14015,16,8,12032,0.858508740635
7343,2305,1982,2,1,1496,0.754793138244
7344,2306,46,1,1,46,1.0
7348,2307,1658,4,1,1496,0.902291917973
7350,2308,1389,2,1,1343,0.966882649388
7352,2309,1575,2,1,1496,0.949841269841
7367,2310,11851,15,2,2992,0.252468146148
7368,2311,56,1,1,56,1.0
7369,2312,1496,1,1,1496,1.0
7370,2313,56,1,1,56,1.0
7371,2314,1504,1,1,1504,1.0
7379,2315,2877,8,1,1496,0.519986096628
7380,2316,1061,1,1,1061,1.0
7381,2317,298,1,1,298,1.0
7384,2318,178,3,1,64,0.359550561798
7385,2319,314,1,1,314,1.0
7386,2320,204,1,1,204,1.0
7387,2321,50,1,1,50,1.0
7388,2322,56,1,1,56,1.0
7390,2323,2172,2,1,1504,0.692449355433
7391,2324,81,1,1,81,1.0
7393,2325,96,2,1,50,0.520833333333
7394,2326,1504,1,1,1504,1.0
7395,2327,1144,1,1,1144,1.0
7396,2328,56,1,1,56,1.0
7397,2329,734,1,1,734,1.0
7398,2330,1504,1,1,1504,1.0
7401,2331,152,3,1,56,0.368421052632
7402,2332,1504,1,1,1504,1.0
7403,2333,56,1,1,56,1.0
7406,2334,1622,3,1,1504,0.927250308261
7407,2335,1504,1,1,1504,1.0
7408,2336,145,1,1,145,1.0
7410,2337,2747,2,1,1504,0.547506370586
7412,2338,3008,2,1,1504,0.5
7423,2339,3536,11,1,1504,0.425339366516
7425,2340,120,2,1,64,0.533333333333
7426,2341,1504,1,1,1504,1.0
7431,2342,318,5,4,272,0.85534591195
7434,2343,714,3,1,602,0.843137254902
7436,2344,102,2,1,56,0.549019607843
7439,2345,3064,3,1,1504,0.490861618799
7440,2346,1444,1,1,1444,1.0
7443,2347,1628,3,1,1504,0.923832923833
7445,2348,1500,2,1,1444,0.962666666667
7446,2349,1504,1,1,1504,1.0
7454,2350,6040,8,2,2492,0.412582781457
7458,2351,4544,4,1,1504,0.330985915493
7464,2352,5445,6,2,2195,0.403122130395
7465,2353,1504,1,1,1504,1.0
7468,2354,1640,3,1,1504,0.917073170732
7473,2355,3403,5,1,1504,0.441962973847
7474,2356,1504,1,1,1504,1.0
7477,2357,3046,3,1,1504,0.493762311228
7480,2358,417,3,1,309,0.741007194245
7485,2359,4689,5,1,1504,0.320750693112
7488,2360,3064,3,1,1504,0.490861618799
7489,2361,50,1,1,50,1.0
7495,2362,3700,6,1,1504,0.406486486486
7496,2363,1444,1,1,1444,1.0
7497,2364,151,1,1,151,1.0
7501,2365,1668,4,1,1504,0.901678657074
7502,2366,1504,1,1,1504,1.0
7507,2367,3870,5,2,2314,0.597932816537
7918,2368,405921,411,69,103224,0.254295786619
7924,2369,3319,6,1,1504,0.453148538716
7925,2370,1504,1,1,1504,1.0
7926,2371,56,1,1,56,1.0
7927,2372,1504,1,1,1504,1.0
7935,2373,5035,8,2,3008,0.597418073486
7938,2374,1592,3,1,1496,0.939698492462
7941,2375,1600,3,1,1504,0.94
7947,2376,1666,6,1,1404,0.842737094838
7948,2377,89,1,1,89,1.0
7953,2378,1117,5,1,801,0.717099373321
7962,2379,1906,9,1,1504,0.789087093389
7966,2380,1672,4,1,1504,0.8995215311
7967,2381,46,1,1,46,1.0
7970,2382,1429,3,2,1112,0.778166550035
7971,2383,1504,1,1,1504,1.0
7973,2384,2060,2,1,1504,0.730097087379
7975,2385,1743,2,1,1504,0.862880091796
7976,2386,1504,1,1,1504,1.0
7980,2387,2643,4,1,1504,0.569050321604
7983,2388,1168,3,2,1112,0.952054794521
7988,2389,2280,5,4,2224,0.975438596491
7989,2390,1504,1,1,1504,1.0
7990,2391,1504,1,1,1504,1.0
7991,2392,863,1,1,863,1.0
7993,2393,168,2,2,168,1.0
7996,2394,3266,3,1,1504,0.460502143295
8000,2395,1822,4,1,1504,0.825466520307
8001,2396,1504,1,1,1504,1.0
8002,2397,1496,1,1,1496,1.0
8015,2398,5698,13,1,1504,0.263952263952
8016,2399,556,1,1,556,1.0
8017,2400,1504,1,1,1504,1.0
8020,2401,1668,3,3,1668,1.0
8021,2402,46,1,1,46,1.0
8022,2403,1504,1,1,1504,1.0
8023,2404,50,1,1,50,1.0
8024,2405,180,1,1,180,1.0
8026,2406,2663,2,1,1504,0.564776567781
8027,2407,56,1,1,56,1.0
8028,2408,1424,1,1,1424,1.0
8034,2409,6699,6,2,2848,0.42513808031
8035,2410,56,1,1,56,1.0
8038,2411,1083,3,2,1027,0.948291782087
8046,2412,6546,8,2,1924,0.293919951115
8054,2413,5826,8,1,1504,0.258153106763
8055,2414,46,1,1,46,1.0
8061,2415,5180,6,1,1504,0.290347490347
8065,2416,3700,4,1,1470,0.397297297297
8074,2417,6424,9,2,3008,0.468244084682
8077,2418,3064,3,1,1504,0.490861618799
8081,2419,390,4,1,204,0.523076923077
8082,2420,1504,1,1,1504,1.0
8085,2421,1951,3,1,1504,0.770886724757
8088,2422,2070,3,1,1097,0.529951690821
8090,2423,1560,2,1,1504,0.964102564103
8091,2424,204,1,1,204,1.0
8092,2425,1504,1,1,1504,1.0
8095,2426,152,3,1,52,0.342105263158
8096,2427,838,1,1,838,1.0
8097,2428,1504,1,1,1504,1.0
8100,2429,902,3,1,750,0.831485587583
8101,2430,56,1,1,56,1.0
8104,2431,1649,3,1,1504,0.912067919951
8105,2432,1504,1,1,1504,1.0
8107,2433,1578,2,1,1504,0.953105196451
8109,2434,1550,2,1,1504,0.970322580645
8111,2435,140,2,1,84,0.6
8112,2436,1404,1,1,1404,1.0
8114,2437,120,2,1,64,0.533333333333
8117,2438,1632,3,1,1504,0.921568627451
8118,2439,46,1,1,46,1.0
8119,2440,76,1,1,76,1.0
8120,2441,1504,1,1,1504,1.0
8121,2442,56,1,1,56,1.0
8123,2443,114,2,1,64,0.561403508772
8124,2444,1504,1,1,1504,1.0
8125,2445,1504,1,1,1504,1.0
8134,2446,6289,9,2,3008,0.478295436476
8138,2447,4568,4,2,3008,0.658493870403
8139,2448,1486,1,1,1486,1.0
8142,2449,3072,3,1,1504,0.489583333333
8143,2450,1486,1,1,1486,1.0
8144,2451,1504,1,1,1504,1.0
8157,2452,7442,13,1,1504,0.202096210696
8162,2453,4614,5,1,1504,0.325964456003
8163,2454,1504,1,1,1504,1.0
8165,2455,116,2,1,70,0.603448275862
8167,2456,140,2,1,84,0.6
8168,2457,56,1,1,56,1.0
8169,2458,46,1,1,46,1.0
8170,2459,1504,1,1,1504,1.0
8171,2460,1504,1,1,1504,1.0
8173,2461,1777,2,1,1504,0.846370287001
8176,2462,1606,3,1,1504,0.936488169365
8177,2463,204,1,1,204,1.0
8179,2464,1500,2,1,1444,0.962666666667
8180,2465,1444,1,1,1444,1.0
8181,2466,56,1,1,56,1.0
8182,2467,1504,1,1,1504,1.0
8183,2468,56,1,1,56,1.0
8185,2469,527,2,1,481,0.912713472486
8186,2470,50,1,1,50,1.0
8188,2471,2948,2,1,1504,0.510176390773
8191,2472,1624,3,1,1504,0.926108374384
8193,2473,106,2,1,56,0.528301886792
8197,2474,1652,4,1,1504,0.910411622276
8200,2475,3349,3,1,1504,0.449089280382
8208,2476,1736,8,1,676,0.389400921659
8209,2477,56,1,1,56,1.0
8211,2478,3008,2,2,3008,1.0
8213,2479,96,2,1,50,0.520833333333
8214,2480,56,1,1,56,1.0
8215,2481,46,1,1,46,1.0
8219,2482,1096,4,1,560,0.510948905109
8220,2483,46,1,1,46,1.0
8221,2484,84,1,1,84,1.0
8223,2485,710,2,1,506,0.712676056338
8224,2486,46,1,1,46,1.0
8239,2487,13700,15,6,9024,0.658686131387
8240,2488,56,1,1,56,1.0
8241,2489,110,1,1,110,1.0
8242,2490,1504,1,1,1504,1.0
8248,2491,4348,6,1,1504,0.345906163753
8249,2492,1504,1,1,1504,1.0
8255,2493,886,6,1,590,0.665914221219
8257,2494,112,2,1,56,0.5
8259,2495,250,2,1,204,0.816
8261,2496,102,2,1,56,0.549019607843
8262,2497,698,1,1,698,1.0
8263,2498,56,1,1,56,1.0
8264,2499,617,1,1,617,1.0
8265,2500,1504,1,1,1504,1.0
8266,2501,56,1,1,56,1.0
8269,2502,3036,3,1,1504,0.495388669302
8270,2503,68,1,1,68,1.0
8271,2504,1504,1,1,1504,1.0
8272,2505,1486,1,1,1486,1.0
8275,2506,179,3,1,79,0.441340782123
8277,2507,1550,2,1,1504,0.970322580645
8278,2508,64,1,1,64,1.0
8280,2509,112,2,1,56,0.5
8285,2510,3154,5,1,1504,0.476854787571
8287,2511,98,2,1,52,0.530612244898
8288,2512,1504,1,1,1504,1.0
8290,2513,92,2,1,46,0.5
8291,2514,56,1,1,56,1.0
8292,2515,1504,1,1,1504,1.0
8296,2516,1706,4,1,1504,0.881594372802
8297,2517,1504,1,1,1504,1.0
8305,2518,1920,8,1,1504,0.783333333333
8306,2519,1474,1,1,1474,1.0
8313,2520,342,7,2,92,0.269005847953
8320,2521,3355,7,1,1504,0.448286140089
8325,2522,4624,5,1,1504,0.325259515571
8328,2523,1844,3,1,1504,0.815618221258
8337,2524,6759,9,1,1504,0.222518123983
8338,2525,1504,1,1,1504,1.0
8340,2526,664,2,1,608,0.915662650602
8341,2527,1504,1,1,1504,1.0
8342,2528,68,1,1,68,1.0
8352,2529,12052,10,4,5896,0.489213408563
8354,2530,1560,2,1,1504,0.964102564103
8355,2531,204,1,1,204,1.0
8356,2532,1504,1,1,1504,1.0
8360,2533,3100,4,1,1504,0.485161290323
8361,2534,56,1,1,56,1.0
8363,2535,3008,2,1,1504,0.5
8365,2536,1592,2,1,1504,0.94472361809
8368,2537,2285,3,1,1486,0.650328227571
8370,2538,3008,2,1,1504,0.5
8376,2539,3159,6,1,1504,0.476100031656
8387,2540,14404,11,3,4512,0.313246320467
8388,2541,1504,1,1,1504,1.0
8391,2542,2141,3,1,1504,0.702475478748
8396,2543,2310,5,1,1444,0.625108225108
8397,2544,1504,1,1,1504,1.0
8398,2545,1504,1,1,1504,1.0
8400,2546,954,2,1,904,0.947589098532
8401,2547,1504,1,1,1504,1.0
8402,2548,1504,1,1,1504,1.0
8403,2549,1504,1,1,1504,1.0
8408,2550,4290,5,2,2552,0.594871794872
8409,2551,1504,1,1,1504,1.0
8410,2552,124,1,1,124,1.0
8411,2553,44,1,1,44,1.0
8412,2554,1504,1,1,1504,1.0
8413,2555,1504,1,1,1504,1.0
8418,2556,6072,5,3,4512,0.743083003953
8419,2557,56,1,1,56,1.0
8421,2558,1560,2,1,1504,0.964102564103
8423,2559,1560,2,1,1504,0.964102564103
8433,2560,9772,10,3,4500,0.460499386001
8435,2561,1746,2,1,1504,0.861397479954
8439,2562,1646,4,1,1504,0.913730255164
8446,2563,4219,7,2,3008,0.71296515762
8447,2564,136,1,1,136,1.0
8448,2565,56,1,1,56,1.0
8449,2566,56,1,1,56,1.0
8450,2567,56,1,1,56,1.0
8453,2568,170,3,1,64,0.376470588235
8454,2569,46,1,1,46,1.0
8455,2570,56,1,1,56,1.0
8456,2571,76,1,1,76,1.0
8457,2572,56,1,1,56,1.0
8458,2573,56,1,1,56,1.0
8461,2574,162,3,1,56,0.345679012346
8462,2575,50,1,1,50,1.0
8465,2576,2552,3,1,1424,0.557993730408
8466,2577,64,1,1,64,1.0
8469,2578,1614,3,1,1504,0.931846344486
8470,2579,1504,1,1,1504,1.0
8473,2580,168,3,1,56,0.333333333333
8474,2581,1504,1,1,1504,1.0
8475,2582,1145,1,1,1145,1.0
8479,2583,1704,4,1,1504,0.882629107981
8480,2584,68,1,1,68,1.0
8481,2585,56,1,1,56,1.0
8487,2586,4792,6,2,2848,0.594323873122
8488,2587,1504,1,1,1504,1.0
8491,2588,1895,3,1,1424,0.751451187335
8492,2589,1424,1,1,1424,1.0
8497,2590,1638,5,1,1424,0.869352869353
8498,2591,56,1,1,56,1.0
8499,2592,68,1,1,68,1.0
8501,2593,102,2,1,56,0.549019607843
8504,2594,2457,3,1,1424,0.579568579569
8510,2595,5051,6,2,2848,0.563848742823
8513,2596,1544,3,1,1424,0.922279792746
8514,2597,1424,1,1,1424,1.0
8516,2598,158,2,1,108,0.683544303797
8523,2599,4706,7,2,2848,0.605184870378
8524,2600,52,1,1,52,1.0
8525,2601,50,1,1,50,1.0
8526,2602,68,1,1,68,1.0
8527,2603,64,1,1,64,1.0
8528,2604,50,1,1,50,1.0
8530,2605,1474,2,1,1424,0.966078697422
8531,2606,1504,1,1,1504,1.0
8536,2607,1630,5,1,1424,0.873619631902
8542,2608,1670,6,1,1424,0.852694610778
8544,2609,2848,2,1,1424,0.5
8547,2610,2898,3,1,1424,0.491373360939
8555,2611,8810,8,3,4272,0.484903518729
8557,2612,1514,2,1,1424,0.940554821664
8560,2613,2974,3,1,1486,0.499663752522
8563,2614,4352,3,2,2848,0.654411764706
8567,2615,3292,4,1,1424,0.432563791009
8569,2616,1560,2,1,1504,0.964102564103
8570,2617,1424,1,1,1424,1.0
8571,2618,74,1,1,74,1.0
8577,2619,5961,6,2,2848,0.477772185875
8578,2620,1444,1,1,1444,1.0
8579,2621,46,1,1,46,1.0
8580,2622,1424,1,1,1424,1.0
8582,2623,2928,2,1,1504,0.513661202186
8585,2624,2916,3,2,2848,0.976680384088
8606,2625,19178,21,4,5696,0.297006987173
8611,2626,1650,5,1,1424,0.86303030303
8612,2627,1424,1,1,1424,1.0
8613,2628,1504,1,1,1504,1.0
8614,2629,1504,1,1,1504,1.0
8616,2630,2169,2,1,1504,0.693407100046
8618,2631,1810,2,1,1504,0.830939226519
8621,2632,3064,3,1,1504,0.490861618799
8622,2633,56,1,1,56,1.0
8626,2634,3120,4,1,1504,0.482051282051
8628,2635,1427,2,1,1371,0.960756832516
8629,2636,1504,1,1,1504,1.0
8633,2637,1658,4,1,1504,0.907117008444
8636,2638,3482,3,1,1504,0.431935669156
8637,2639,1504,1,1,1504,1.0
8641,2640,2234,4,1,1504,0.673231871083
8648,2641,3962,7,1,1504,0.379606259465
8649,2642,56,1,1,56,1.0
8650,2643,56,1,1,56,1.0
8651,2644,1504,1,1,1504,1.0
8658,2645,4295,7,1,1504,0.350174621653
8659,2646,50,1,1,50,1.0
8663,2647,3110,4,1,1504,0.483601286174
8664,2648,1424,1,1,1424,1.0
8665,2649,1504,1,1,1504,1.0
8668,2650,4476,3,2,2972,0.663985701519
8674,2651,5559,6,1,1504,0.2705522576
8675,2652,1504,1,1,1504,1.0
8679,2653,2961,4,1,1504,0.507936507937
8683,2654,1751,4,1,1504,0.858937749857
8687,2655,555,4,1,381,0.686486486486
8692,2656,6669,5,2,2592,0.388663967611
8696,2657,1975,4,1,1504,0.761518987342
8699,2658,3064,3,1,1504,0.490861618799
8700,2659,1504,1,1,1504,1.0
8703,2660,1634,3,1,1504,0.920440636475
8705,2661,1628,2,1,1504,0.923832923833
8706,2662,1504,1,1,1504,1.0
8708,2663,92,2,1,46,0.5
8709,2664,1504,1,1,1504,1.0
8713,2665,1696,4,1,1504,0.88679245283
8714,2666,1504,1,1,1504,1.0
8719,2667,5014,5,1,1504,0.299960111687
8726,2668,5938,7,1,1504,0.253283933985
8727,2669,56,1,1,56,1.0
8731,2670,2764,4,1,1504,0.544138929088
8732,2671,1284,1,1,1284,1.0
8734,2672,1391,2,1,1069,0.76851186197
8735,2673,56,1,1,56,1.0
8738,2674,1606,3,1,1504,0.936488169365
8741,2675,3064,3,2,3008,0.981723237598
8745,2676,2902,4,1,1504,0.518263266713
8746,2677,1284,1,1,1284,1.0
8747,2678,1504,1,1,1504,1.0
8748,2679,1284,1,1,1284,1.0
8749,2680,1504,1,1,1504,1.0
8750,2681,1404,1,1,1404,1.0
8762,2682,10822,12,2,2808,0.259471447052
8763,2683,50,1,1,50,1.0
8764,2684,1504,1,1,1504,1.0
8765,2685,608,1,1,608,1.0
8776,2686,11341,11,3,4512,0.39784851424
8783,2687,7367,7,1,1504,0.204153658206
8802,2688,14070,19,3,4512,0.320682302772
8803,2689,50,1,1,50,1.0
8804,2690,1504,1,1,1504,1.0
8809,2691,3166,5,1,1504,0.475047378395
8811,2692,1560,2,1,1504,0.964102564103
8812,2693,64,1,1,64,1.0
8825,2694,12826,13,3,4212,0.328395446749
8826,2695,1504,1,1,1504,1.0
8832,2696,5645,6,2,2517,0.445881310895
8841,2697,6429,9,2,1693,0.263337999689
8849,2698,9289,8,2,3008,0.323823877705
8850,2699,46,1,1,46,1.0
8851,2700,1504,1,1,1504,1.0
8853,2701,102,2,1,56,0.549019607843
8854,2702,1504,1,1,1504,1.0
8855,2703,59,1,1,59,1.0
8856,2704,50,1,1,50,1.0
8857,2705,56,1,1,56,1.0
8859,2706,139,2,1,89,0.640287769784
8860,2707,1504,1,1,1504,1.0
8866,2708,4898,6,1,1504,0.307064107799
8867,2709,698,1,1,698,1.0
8868,2710,1504,1,1,1504,1.0
8869,2711,1504,1,1,1504,1.0
8871,2712,102,2,1,56,0.549019607843
8872,2713,56,1,1,56,1.0
8874,2714,1560,2,1,1504,0.964102564103
8880,2715,3435,6,1,1504,0.437845705968
8881,2716,46,1,1,46,1.0
8884,2717,156,3,1,64,0.410256410256
8886,2718,102,2,1,56,0.549019607843
8887,2719,64,1,1,64,1.0
8890,2720,1536,3,1,1424,0.927083333333
8896,2721,1732,6,1,1424,0.822170900693
8897,2722,1424,1,1,1424,1.0
8904,2723,4812,7,2,1715,0.356400665004
8905,2724,46,1,1,46,1.0
8908,2725,1596,3,1,1504,0.942355889724
8909,2726,64,1,1,64,1.0
8915,2727,1778,6,1,1504,0.845894263217
8918,2728,396,3,1,284,0.717171717172
8919,2729,1504,1,1,1504,1.0
8925,2730,1801,6,1,1504,0.835091615769
8926,2731,1404,1,1,1404,1.0
8928,2732,116,2,1,70,0.603448275862
